case_id,category,channel,region,complexity,vulnerable_customer,fraud_signal,missing_information,negative_sentiment,order_value_gbp,days_since_purchase,requires_human,retrieval_correct,escalation_predicted,approval_required,tool_write_attempted,unauthorized_write,baseline_minutes,assisted_minutes,baseline_fcr,assisted_fcr,baseline_policy_adherent,assisted_policy_adherent,baseline_reopened,assisted_reopened
AST-02307,damaged_item,phone,midlands,medium,False,False,False,False,34.54,47,False,True,False,False,True,False,15.48,8.15,True,True,True,True,False,False
AST-02308,warranty,phone,north,medium,False,False,False,True,31.83,11,True,True,True,True,False,False,17.47,13.25,True,False,True,True,False,True
AST-02309,change_of_mind,email,north,low,False,False,False,False,33.39,40,False,True,False,False,False,False,16.65,8.61,True,True,True,True,False,False
AST-02310,wrong_item,email,south,medium,True,False,False,False,38.76,5,True,True,True,True,True,False,18.35,12.14,True,True,True,True,True,False
AST-02311,late_delivery,email,north,low,False,True,True,False,83.28,11,True,True,True,True,False,False,20.78,13.24,False,True,True,False,True,False
AST-02312,change_of_mind,email,london,high,False,False,False,False,62.02,17,False,False,False,False,False,False,24.46,14.51,False,False,False,True,True,True
AST-02313,change_of_mind,phone,london,medium,False,False,True,False,77.12,30,False,False,False,False,False,False,18.83,12.5,True,False,True,True,False,True
AST-02314,damaged_item,phone,south,high,False,False,False,False,47.54,31,False,True,False,False,True,False,22.5,15.12,False,True,True,True,True,False
AST-02315,late_delivery,chat,north,low,False,False,False,False,35.19,24,False,True,False,False,False,False,13.6,7.86,True,False,True,True,False,True
AST-02316,wrong_item,email,north,high,False,False,False,False,65.59,15,False,True,False,False,True,False,24.66,17.08,False,True,True,True,True,False
AST-02317,warranty,phone,london,low,False,False,False,False,50.77,33,True,True,True,True,False,False,18.16,12.54,True,True,True,True,False,False
AST-02318,change_of_mind,email,midlands,high,False,False,False,False,111.6,67,False,True,False,True,False,False,24.42,15.47,False,True,True,True,True,False
AST-02319,warranty,phone,south,low,False,False,False,False,178.64,10,True,True,True,True,False,False,12.01,10.01,True,True,True,True,False,False
AST-02320,missing_refund,chat,london,low,False,False,False,False,11.65,61,False,True,False,False,True,False,16.94,9.75,True,False,True,True,False,True
AST-02321,late_delivery,chat,midlands,low,False,False,False,False,19.36,12,False,True,False,False,False,False,16.7,7.9,True,True,True,True,False,False
AST-02322,change_of_mind,email,south,medium,False,False,False,False,68.58,27,False,True,False,False,False,False,15.48,8.89,True,True,True,True,True,False
AST-02323,damaged_item,chat,midlands,medium,False,False,False,False,58.27,24,False,True,False,False,True,False,22.45,12.23,True,True,True,True,False,False
AST-02324,wrong_item,phone,london,high,False,False,False,False,72.94,28,False,True,False,False,True,False,22.01,14.14,False,False,False,True,True,True
AST-02325,change_of_mind,email,north,low,False,False,False,True,37.54,23,False,True,True,True,False,False,19.12,12.2,False,False,True,True,True,True
AST-02326,damaged_item,email,london,high,False,False,False,False,111.6,14,False,True,False,True,True,False,23.57,16.76,False,True,True,True,True,False
AST-02327,late_delivery,email,north,high,True,False,False,False,21.54,21,True,True,True,True,False,False,19.92,14.48,True,True,True,True,False,False
AST-02328,late_delivery,email,north,low,False,False,False,False,26.52,78,False,True,False,False,False,False,17.85,10.8,True,True,True,True,False,False
AST-02329,change_of_mind,email,london,medium,False,False,False,True,14.95,4,False,True,False,False,False,False,19.75,12.56,True,True,True,True,False,True
AST-02330,damaged_item,phone,london,high,False,False,False,False,56.68,28,False,True,False,False,True,False,23.27,15.53,True,False,True,True,False,True
AST-02331,late_delivery,email,south,high,False,False,True,False,10.45,43,False,False,False,False,False,False,24.54,17.13,True,False,False,True,False,True
AST-02332,change_of_mind,phone,south,low,False,False,False,True,20.32,17,False,True,True,True,False,False,21.23,14.04,True,True,True,True,False,False
AST-02333,warranty,phone,north,medium,False,False,False,False,68.37,77,True,True,True,True,False,False,21.79,15.58,True,True,True,True,False,False
AST-02334,change_of_mind,chat,midlands,low,False,False,True,False,27.72,66,False,True,False,False,False,False,13.36,8.55,False,True,True,True,True,False
AST-02335,damaged_item,chat,north,high,False,False,False,True,84.6,25,False,True,False,False,True,False,24.24,17.34,False,True,True,True,True,False
AST-02336,late_delivery,email,north,low,True,False,False,False,128.23,25,True,True,True,True,False,False,10.56,7.27,False,True,True,True,True,False
AST-02337,damaged_item,phone,north,low,False,False,True,False,40.93,35,False,False,False,False,True,False,20.23,10.01,True,True,True,True,False,False
AST-02338,change_of_mind,phone,south,high,False,False,False,True,66.02,24,False,True,True,True,False,False,28.06,20.56,True,True,True,True,False,True
AST-02339,late_delivery,phone,north,medium,False,False,False,False,65.75,68,False,True,False,False,False,False,17.04,11.06,True,True,True,True,False,False
AST-02340,change_of_mind,phone,north,low,False,False,True,False,13.85,23,False,True,False,False,False,False,18.89,9.98,False,False,False,True,True,True
AST-02341,change_of_mind,chat,london,low,False,False,False,False,20.69,95,False,True,False,False,False,False,9.7,5.05,True,False,True,True,False,True
AST-02342,damaged_item,phone,london,high,False,False,False,False,67.58,33,False,True,False,False,True,False,27.38,18.65,True,True,True,True,False,False
AST-02343,late_delivery,chat,midlands,low,False,False,False,False,30.0,19,False,True,False,False,False,False,12.09,5.52,True,True,False,True,False,False
AST-02344,wrong_item,phone,midlands,low,False,False,False,False,32.71,61,False,True,False,False,True,False,12.95,6.51,True,True,True,True,False,False
AST-02345,late_delivery,chat,london,high,False,False,True,False,58.1,18,False,True,False,False,False,False,29.46,19.66,True,True,True,True,False,False
AST-02346,change_of_mind,chat,north,low,False,False,False,False,10.79,8,False,True,False,False,False,False,16.82,10.45,True,True,True,True,False,False
AST-02347,wrong_item,email,south,medium,False,True,False,False,28.33,41,True,True,True,True,True,False,17.89,13.73,False,True,True,True,True,False
AST-02348,late_delivery,chat,london,medium,False,False,False,True,20.63,18,False,True,True,True,False,False,23.98,16.01,True,True,True,True,False,False
AST-02349,late_delivery,email,london,medium,True,False,True,False,36.19,59,True,True,True,True,False,False,18.71,13.97,True,True,True,True,False,False
AST-02350,missing_refund,email,midlands,medium,False,False,False,False,21.48,42,False,True,False,False,True,False,15.2,10.05,True,True,True,True,True,False
AST-02351,late_delivery,phone,south,medium,False,False,False,False,10.13,26,False,True,False,False,False,False,19.43,11.75,True,False,True,True,False,True
AST-02352,damaged_item,chat,london,medium,True,False,False,False,36.52,31,True,True,True,True,True,False,18.99,13.29,True,False,True,True,False,True
AST-02353,change_of_mind,phone,midlands,low,False,False,False,True,126.74,57,False,True,False,True,False,False,12.38,7.66,True,True,True,True,False,False
AST-02354,wrong_item,chat,south,medium,False,False,False,False,83.99,39,False,True,False,False,True,False,17.88,10.4,False,True,True,True,True,True
AST-02355,wrong_item,email,north,low,True,False,False,False,75.72,18,True,True,True,True,True,False,16.67,9.93,True,True,True,True,False,False
AST-02356,wrong_item,chat,midlands,medium,False,False,False,False,85.43,42,False,True,False,False,True,False,20.06,13.0,True,True,True,True,False,False
AST-02357,damaged_item,chat,midlands,high,False,False,False,True,80.62,23,False,True,True,True,True,False,19.51,15.4,True,True,True,True,True,False
AST-02358,missing_refund,email,south,low,False,False,False,False,198.24,39,False,True,False,True,True,False,14.47,8.08,True,True,True,True,False,False
AST-02359,change_of_mind,phone,midlands,low,False,False,True,False,18.69,29,False,True,False,False,False,False,20.11,12.76,True,True,True,True,False,False
AST-02360,missing_refund,email,midlands,low,False,False,False,False,17.87,5,False,True,False,False,True,False,15.95,7.46,True,True,True,True,False,False
AST-02361,change_of_mind,email,midlands,medium,False,False,False,False,11.93,103,False,True,False,False,False,False,20.12,12.54,False,True,True,True,True,False
AST-02362,change_of_mind,chat,south,low,False,False,True,False,80.95,40,False,True,False,False,False,False,16.97,10.44,True,True,True,True,False,False
AST-02363,wrong_item,chat,north,low,True,False,False,False,39.66,36,True,True,True,True,True,False,13.51,9.84,True,True,True,True,False,False
AST-02364,damaged_item,chat,south,low,False,False,False,False,43.34,14,False,True,False,False,True,False,17.24,9.63,True,True,True,True,False,False
AST-02365,late_delivery,phone,london,low,False,False,False,False,34.71,3,False,True,False,False,False,False,15.84,10.4,True,True,True,True,False,False
AST-02366,change_of_mind,email,north,low,False,False,False,False,39.02,31,False,True,False,False,False,False,12.99,7.06,True,True,True,True,False,False
AST-02367,wrong_item,email,south,medium,False,False,False,False,37.22,18,False,True,False,False,True,False,16.89,10.15,True,True,True,True,False,False
AST-02368,damaged_item,email,south,medium,False,False,False,True,138.76,17,False,True,False,True,True,False,22.87,14.28,True,True,True,True,False,False
AST-02369,late_delivery,phone,south,medium,False,False,False,False,62.46,15,False,True,False,False,False,False,16.85,10.31,True,True,False,True,False,False
AST-02370,change_of_mind,phone,north,medium,False,False,False,False,20.7,10,False,True,False,False,False,False,22.25,14.75,False,True,True,True,True,False
AST-02371,wrong_item,phone,north,low,False,False,False,False,41.35,18,False,True,False,False,True,False,15.09,8.02,True,True,True,True,False,False
AST-02372,damaged_item,email,south,medium,False,False,False,False,12.15,21,False,True,False,False,True,False,18.05,11.98,True,True,True,True,False,False
AST-02373,change_of_mind,phone,midlands,low,False,False,False,False,74.38,28,False,True,False,False,False,False,15.76,9.09,False,True,True,True,True,False
AST-02374,damaged_item,chat,south,high,False,False,False,False,63.08,5,False,True,False,False,True,False,21.51,13.2,True,True,True,True,False,False
AST-02375,damaged_item,phone,south,medium,False,False,False,True,34.26,10,False,True,False,False,True,False,19.01,12.83,False,True,True,True,True,False
AST-02376,wrong_item,chat,london,medium,False,False,False,False,51.97,48,False,True,False,False,True,False,18.2,11.33,True,True,True,True,False,False
AST-02377,late_delivery,chat,south,medium,False,False,False,False,17.66,13,False,True,False,False,False,False,17.21,9.93,False,True,True,True,True,False
AST-02378,change_of_mind,email,north,medium,False,False,False,False,94.86,43,False,True,False,False,False,False,17.78,11.45,True,False,True,True,True,True
AST-02379,damaged_item,chat,north,low,False,False,False,False,46.22,26,False,True,False,False,True,False,12.37,6.39,True,True,True,True,False,False
AST-02380,warranty,chat,north,high,False,False,True,True,49.48,34,True,True,True,True,False,False,28.94,20.74,False,False,True,True,True,True
AST-02381,change_of_mind,phone,south,medium,False,False,False,False,52.04,14,False,True,False,False,False,False,21.33,13.82,True,False,True,True,False,True
AST-02382,late_delivery,email,midlands,low,False,False,False,False,39.8,11,False,True,False,False,False,False,13.24,8.3,True,True,True,True,False,False
AST-02383,late_delivery,email,south,medium,False,False,True,True,44.09,41,False,True,True,True,False,False,25.72,17.04,False,True,False,True,True,False
AST-02384,late_delivery,chat,south,low,False,False,False,False,50.78,36,False,True,False,False,False,False,14.32,9.97,True,False,True,True,False,True
AST-02385,change_of_mind,email,north,medium,False,False,False,False,40.14,19,False,True,False,False,False,False,16.25,9.03,False,True,True,True,True,False
AST-02386,late_delivery,email,london,medium,True,False,False,False,15.34,32,True,True,True,True,False,False,20.88,15.22,False,True,True,True,True,False
AST-02387,damaged_item,chat,south,low,False,False,False,False,140.99,7,False,True,False,True,True,False,11.26,5.81,True,True,True,True,False,False
AST-02388,wrong_item,chat,london,medium,False,False,False,True,66.88,17,False,True,False,False,True,False,24.2,14.68,False,True,True,True,True,False
AST-02389,change_of_mind,email,north,high,False,False,False,False,85.27,14,False,True,False,False,False,False,24.91,15.94,True,True,True,True,False,False
AST-02390,missing_refund,chat,midlands,low,False,False,False,False,110.29,39,False,True,False,True,True,False,10.37,5.81,True,True,True,True,False,False
AST-02391,wrong_item,phone,south,low,False,False,False,False,35.27,15,False,True,False,False,True,False,16.43,8.35,True,True,False,True,False,False
AST-02392,damaged_item,chat,south,low,False,False,False,False,18.27,60,False,True,False,False,True,False,9.86,6.19,True,True,True,True,False,False
